,cataidGAMA,gama_z,logMstarGAMA,dellogm,neff
29344,5283590,0.1865,10.7262,0.0121,1.01
29345,5283591,0.1294,10.3854,0.0441,2.08
29346,5283594,0.3152,10.8686,0.0526,8.12
29347,5283595,0.1295,9.5233,0.1059,62.83
29348,5283599,0.0714,9.2318,0.0885,10.84
29349,5283601,0.0883,9.3817,0.1523,19.8
29350,5283606,0.2044,10.599,0.0947,6.55
29351,5283610,0.2053,10.4754,0.1035,22.83
29352,5283612,0.1288,10.4703,0.0077,1.0
29353,5283617,0.0293,8.8143,0.2287,2.83
29354,5283620,0.1732,10.5132,0.1969,5.2
29355,5283641,0.1749,10.6324,0.0347,2.0
29356,5283649,0.0281,8.9211,0.1105,3.23
29357,5283651,0.0289,8.7444,0.0,1.0
29358,5283654,0.0848,9.3978,0.0006,1.0
29359,5283658,0.3142,12.1458,0.0,1.0
29360,5283659,0.3228,10.0444,0.1891,2.45
29361,5283671,0.1366,10.198,0.4334,2.1
29362,5283691,0.0285,10.6177,0.0,1.0
29363,5283696,0.3233,11.2226,0.0379,3.18
29364,5283704,0.1372,11.0815,0.0032,1.0
29365,5283707,0.1367,9.9564,0.1086,13.97
29366,5283710,0.2073,10.9785,0.0249,1.18
29367,5283712,0.1608,10.007,0.0749,22.36
29368,5283716,0.1185,9.9165,0.0462,2.92
29369,5283720,0.3238,10.9652,0.0493,5.14
29370,5283723,0.0636,8.8884,0.1147,113.52
29371,5283724,0.0881,9.9609,0.0399,6.03
29372,5283726,0.2079,10.9699,0.046,1.44
29373,5283742,0.4393,11.2797,0.054,6.69
29374,5283747,0.203,10.8137,0.0191,1.01
29375,5283748,0.3234,10.7604,0.0783,10.68
29376,5283755,0.2252,10.8467,0.0644,9.49
29377,5283757,0.316,10.7607,0.0765,5.19
29378,5283759,0.1775,10.5788,0.1786,1.55
29379,5283762,0.2058,10.3154,0.0317,1.05
29380,5283764,0.39,11.1285,0.0601,7.97
29381,5283767,0.0287,9.3015,0.0,1.0
29382,5283768,0.204,11.2502,0.0983,1.42
29383,5283772,0.4375,11.2639,0.0498,5.93
29384,5283775,0.2073,,,
29385,5283778,0.2815,10.6465,0.076,39.21
29386,5283781,0.3246,11.1495,0.0601,4.07
29387,5283786,0.0861,8.8831,0.1185,218.34
29388,5283787,0.2042,9.9337,0.0981,34.49
29389,5283790,0.0288,8.2456,0.1462,1.63
29390,5283804,0.0281,10.1449,0.0034,1.0
29391,5283818,0.199,10.2344,0.1024,81.36
29392,5283824,0.204,10.0902,0.1381,3.55
29393,5283830,0.2405,10.5245,0.0501,11.57
29394,5283835,0.1729,10.0023,0.0812,30.7
29395,5283839,0.2015,10.6368,0.0955,10.96
29396,5283841,0.2068,10.9714,0.0339,1.4
29397,5283843,0.3131,10.7794,0.0637,31.84
29398,5283852,0.3162,9.9564,0.1294,27.31
29399,5283854,0.3146,10.7016,0.0835,57.6
29400,5283857,0.1737,10.126,0.0881,26.67
29401,5283861,0.1285,9.9831,0.1498,9.11
29402,5283863,0.0285,10.15,0.0,1.0
29403,5283867,0.3136,11.0372,0.0397,14.15
29404,5283868,0.1733,10.2817,0.1348,2.79
29405,5283877,0.4028,11.0776,0.2118,3.05
29406,5283878,0.3199,11.1264,0.1191,1.3
29407,5283881,0.1284,10.6019,0.0058,1.05
29408,5283882,0.3147,11.0913,0.0592,4.28
29409,5283883,0.2047,10.8522,0.0368,1.03
29410,5283889,0.2814,10.8026,0.051,1.67
29411,5283890,0.1119,10.835,0.0154,1.04
29412,5283896,0.9864,,,
29413,5283908,0.1253,10.5119,0.0658,2.24
29414,5283918,0.3159,10.8506,0.0699,3.7
29415,5283929,0.3196,10.7808,0.0922,24.65
29416,5283934,0.2077,10.0652,0.1059,140.17
29417,5283942,0.0663,9.9107,0.0371,3.24
29418,5283945,0.173,10.871,0.0248,1.37
29419,5283947,0.1259,9.3448,0.118,156.4
29420,5283948,0.1122,10.0053,0.0434,1.22
29421,5283950,0.3168,11.2013,0.0108,1.0
29422,5283951,0.3884,10.9479,0.0512,23.85
29423,5283953,0.3417,11.0694,0.2186,14.03
29424,5283957,0.0285,8.9938,0.0516,2.53
29425,5283963,0.0291,8.3175,0.0978,5.96
29426,5283964,0.1262,10.6165,0.038,1.07
29427,5283983,0.2065,10.3443,0.0656,11.36
29428,5283987,0.1753,10.4034,0.0893,16.59
29429,5283990,0.0696,10.1769,0.0419,3.21
29430,5283993,0.0707,10.674,0.1096,1.02
29431,5283997,0.1126,10.6812,0.0041,1.01
29432,5283998,0.1871,10.2852,0.3231,3.12
29433,5284000,0.0664,10.5628,0.0239,1.36
29434,5284001,0.406,11.1121,0.0447,11.55
29435,5284003,0.0132,6.8756,0.0027,1.0
29436,5284006,0.3324,11.0733,0.1606,1.88
29437,5284007,0.3145,10.4739,0.0686,70.67
29438,5284013,3.4309,,,
29439,5284015,0.0706,10.3103,0.0025,1.0
29440,5284031,0.174,9.6645,0.1376,1.04
29441,5284032,0.0286,8.3529,0.0987,28.86
29442,5284035,0.0911,10.2165,0.0023,1.0
29443,5284041,0.4054,11.1539,0.0421,4.18
29444,5284051,0.1567,10.9918,0.0381,1.7
29445,5284052,0.0847,10.3176,0.002,1.01
29446,5284053,0.2064,10.4732,0.0477,6.94
29447,5284059,0.3157,10.5837,0.0649,45.43
29448,5284063,0.3141,10.5839,0.0739,54.57
29449,5284075,0.0852,9.252,0.0965,90.48
29450,5284082,0.3651,10.994,0.0284,3.85
29451,5284083,0.0697,9.9877,0.0071,1.0
29452,5284087,0.0703,10.106,0.0201,1.05
29453,5284088,0.0701,10.0669,0.0054,1.01
29454,5284092,0.2048,10.37,0.1177,9.97
29455,5284099,0.0708,9.331,0.0764,10.57
29456,5284123,0.1252,9.787,0.1428,15.8
29457,5284127,0.1054,10.0292,0.1146,3.47
29458,5284130,0.3251,10.9437,0.0849,7.17
29459,5284132,0.225,10.5878,0.0754,6.46
29460,5284136,0.0281,8.0468,0.1582,46.31
29461,5284140,0.1248,10.3023,0.0519,3.18
29462,5284147,0.3146,11.2295,0.0332,3.05
29463,5284148,0.2059,10.4335,0.0612,10.63
29464,5284154,0.1529,10.1138,0.1172,1.49
29465,5284156,0.316,10.2728,0.0901,29.4
29466,5284173,0.1134,9.9293,0.0001,1.0
29467,5284176,0.4953,11.0129,0.08,5.13
29468,5284182,0.2044,10.6286,0.0576,5.78
29469,5284188,0.2058,10.163,0.0675,63.06
29470,5284197,0.0283,8.076,0.1287,7.0
29471,5284231,0.3155,10.8401,0.0983,6.45
29472,5284237,0.3313,10.5062,0.0793,51.4
29473,5284241,0.3155,11.0142,0.0475,5.37
29474,5284242,0.3141,11.3411,0.0072,1.06
29475,5284249,0.3946,11.2555,0.0139,1.02
29476,5284250,0.0699,10.055,0.0001,1.0
29477,5284259,0.1273,10.794,0.0021,1.22
29478,5284262,0.1272,10.6032,0.0004,1.0
29479,5284263,0.1249,9.9601,0.0521,4.3
29480,5284265,0.0872,9.4404,0.1906,5.17
29481,5284270,0.2069,9.4879,0.1104,109.45
29482,5284274,0.4421,11.1037,0.0773,3.43
29483,5284277,0.0888,9.8909,0.1011,2.65
29484,5284281,0.343,11.0034,0.0835,5.39
29485,5284287,0.1564,10.5539,0.0685,7.01
29486,5284290,0.4742,10.7665,0.2255,15.41
29487,5284302,0.1277,10.0275,0.0864,14.54
29488,5284319,0.1246,10.2743,0.0537,1.7
29489,5284326,0.2709,11.0862,0.2627,1.41
29490,5284331,0.0866,9.5316,0.0005,1.0
29491,5284335,0.2716,10.662,0.0807,7.61
29492,5284346,0.0282,8.2626,0.1583,35.99
29493,5284347,0.105,10.2528,0.0111,1.32
29494,5284348,0.2148,10.2459,0.105,14.81
29495,5284350,0.1269,10.593,0.0046,2.02
29496,5284351,0.1268,10.2521,0.0199,1.74
29497,5284359,0.0866,9.6491,0.097,3.18
29498,5284377,0.1125,10.8295,0.0,1.0
29499,5284378,0.0875,9.3262,0.0938,39.4
29500,5284387,0.1262,11.1802,0.0,1.0
29501,5284399,0.0919,8.5165,0.0366,1.33
29502,5284402,0.1983,10.7415,0.0365,2.42
29503,5284405,0.2062,10.1792,0.0882,18.83
29504,5284406,0.2709,9.9831,0.0874,101.14
29505,5284409,0.1238,10.5159,0.0189,1.72
29506,5284417,0.126,10.4745,0.0137,1.16
29507,5284418,0.1266,10.3664,0.0591,6.94
29508,5284420,0.3148,10.8498,0.0924,24.97
29509,5284425,0.1294,9.781,0.0794,34.74
29510,5284441,0.127,9.8985,0.0637,7.98
29511,5284442,0.1247,9.5341,0.2662,5.63
29512,5284448,0.3261,11.1017,0.1275,6.58
29513,5284452,0.4806,10.5947,0.3922,6.75
29514,5284457,0.1814,10.14,0.0954,59.79
29515,5284461,0.1739,10.2227,0.0854,11.46
29516,5284471,0.174,10.3946,0.0797,7.18
29517,5284483,0.1863,10.4063,0.071,4.41
29518,5284485,0.2016,10.783,0.0476,5.89
29519,5284491,0.2019,9.8435,0.0991,218.43
29520,5284492,0.194,9.7983,0.1079,97.59
29521,5284505,0.1276,9.7428,0.1866,22.25
29522,5284509,0.1255,9.8487,0.1537,10.47
29523,5284515,0.1254,10.3402,0.0384,1.79
29524,5284521,0.0288,9.7594,0.0029,1.03
29525,5284530,0.1733,9.9668,0.1253,18.62
29526,5284539,0.089,9.4285,0.1411,10.35
29527,5284540,0.0868,9.828,0.0455,1.21
29528,5284546,0.1374,10.0451,0.0637,5.11
29529,5284571,0.0712,8.9547,0.1138,146.54
29530,5284574,0.3656,10.7597,0.029,2.54
29531,5284579,0.1259,10.6094,0.0013,1.01
29532,5284593,0.1867,10.8186,0.0809,2.54
29533,5284596,0.2363,,,
29534,5284597,0.1046,9.3396,0.1108,79.48
29535,5284606,0.2727,11.3465,0.039,4.51
29536,5284607,0.3243,10.515,0.0836,36.82
29537,5284609,0.0867,9.7054,0.0629,11.89
29538,5284613,0.2251,10.7902,0.0548,6.03
29539,5284621,0.1253,9.8765,0.098,12.22
29540,5284624,0.3436,10.8539,0.0648,16.18
29541,5284643,0.3436,10.8603,0.1588,1.98
29542,5284645,0.125,10.6541,0.0,1.0
29543,5284649,0.3253,10.864,0.0619,1.05
29544,5284689,0.3169,9.9817,0.1031,14.35
29545,5284690,0.2018,10.6144,0.0576,12.85
29546,5284698,0.1371,9.9612,0.0689,12.59
29547,5284699,0.3117,10.702,0.0826,17.27
29548,5284717,0.0288,8.1082,0.1525,27.8
29549,5284718,0.1735,10.8639,0.0039,1.01
29550,5284724,0.1247,9.5483,0.0935,112.11
29551,5284739,0.2549,10.6538,0.0707,10.59
29552,5284742,0.2775,11.181,0.0324,2.15
29553,5284752,0.153,10.1932,0.0514,2.41
29554,5284761,0.1272,9.8757,0.0906,16.58
29555,5284767,0.6898,11.7239,0.0112,1.17
29556,5284768,0.3173,10.7153,0.0786,32.7
29557,5284786,0.0706,9.2565,0.0965,13.6
29558,5284802,0.0702,9.5347,0.0744,8.86
29559,5284807,0.5546,11.7639,0.0752,1.75
29560,5284809,0.2072,9.6457,0.1139,135.87
29561,5284817,0.1249,9.5601,0.0902,126.88
29562,5284819,0.3057,10.4796,0.0808,30.29
29563,5284822,0.3152,11.8003,0.0,1.0
29564,5284827,0.2798,10.7273,0.1503,3.32
29565,5284829,0.3711,10.7838,0.0723,33.53
29566,5284836,0.1744,9.8867,0.0912,43.24
29567,5284846,0.255,10.5694,0.1349,54.89
29568,5284850,0.2721,10.7811,0.0613,5.01
29569,5284851,0.1193,10.0122,0.0471,3.43
29570,5284854,0.342,10.9685,0.0102,1.0
29571,5284860,0.0869,9.41,0.093,27.52
29572,5284861,0.3131,10.7988,0.0811,16.58
29573,5284862,0.0869,9.4634,0.1026,30.37
29574,5284871,0.3148,10.6811,0.0815,53.08
29575,5284873,0.1191,9.4502,0.1075,213.63
29576,5284877,0.1261,9.9873,0.0897,6.93
29577,5284888,0.1255,10.6354,0.0329,2.02
29578,5284889,0.0666,9.1953,0.1512,22.4
29579,5284894,0.3138,10.8293,0.0564,32.38
29580,5284895,0.3149,10.7881,0.0644,28.05
29581,5284907,0.1186,9.1693,0.1302,26.51
29582,5284914,0.2966,10.8363,0.0449,3.04
29583,5284917,0.1253,11.0416,0.0,1.0
29584,5284929,0.205,10.1536,0.0995,85.92
29585,5284930,0.3127,10.745,0.0704,24.66
29586,5284931,0.3555,10.6846,0.0591,18.71
29587,5284939,0.3552,10.7465,0.0311,1.64
29588,5284940,0.3546,10.7281,0.055,9.93
29589,5284944,0.1705,10.0808,0.0981,58.27
29590,5284947,0.25,10.8219,0.0387,12.1
29591,5284950,0.1714,10.9697,0.0192,1.16
29592,5284951,0.1676,10.1083,0.2878,1.36
29593,5284952,0.4712,11.2648,0.0562,4.05
29594,5284963,0.1819,10.208,0.0661,5.56
29595,5284967,0.2151,10.3264,0.0903,32.34
29596,5284968,0.1754,9.8492,0.1368,28.88
29597,5284969,0.1191,10.5388,0.0117,1.25
29598,5284979,0.268,9.8141,0.1051,29.66
29599,5284982,0.1191,10.878,0.0718,2.02
29600,5284990,0.3422,10.8007,0.0605,31.81
29601,5284999,0.1243,11.1063,0.0139,1.87
29602,5285002,0.2025,10.6963,0.0694,12.06
29603,5285004,0.326,10.4952,0.0555,69.08
29604,5285008,0.0285,9.731,0.0182,1.12
29605,5285013,0.2804,10.8472,0.0423,4.51
29606,5285017,0.1848,10.4979,0.1458,4.33
29607,5285020,0.1187,9.7152,0.165,44.58
29608,5285023,0.1249,9.6097,0.0952,85.24
29609,5285028,0.2069,10.3143,0.0486,3.24
29610,5285029,0.1761,10.9616,0.0432,1.16
29611,5285038,0.1682,9.7081,0.0296,1.0
29612,5285042,0.2249,10.2188,0.1016,16.31
29613,5285047,0.1868,9.7219,0.1007,117.0
29614,5285053,0.1921,10.2416,0.0697,14.24
29615,5285055,0.173,10.2436,0.4864,2.49
29616,5285056,0.1764,9.9917,0.4064,3.77
29617,5285057,0.2555,10.6653,0.0655,21.44
29618,5285062,0.1249,9.5609,0.1017,119.54
29619,5285063,0.1667,9.6892,0.0882,1.01
29620,5285064,0.1242,9.6453,0.1459,45.28
29621,5285069,0.1732,9.8943,0.2196,3.6
29622,5285075,0.201,10.545,0.0696,8.26
29623,5285081,0.2501,10.6908,0.125,1.84
29624,5285085,0.1243,9.9045,0.0989,10.32
29625,5285091,0.1223,9.5598,0.1536,64.24
29626,5285097,0.1866,10.014,0.1184,95.94
29627,5285120,0.2748,10.4266,0.0739,62.06
29628,5285141,0.3148,11.0798,0.1804,2.78
29629,5285144,0.125,10.564,0.0199,2.48
29630,5285146,0.3275,10.4882,0.0855,10.29
29631,5285162,0.1193,9.4417,0.0849,109.08
29632,5285164,0.215,9.9961,0.0908,167.68
29633,5285166,0.395,10.7439,0.0092,1.0
29634,5285171,0.2067,10.4333,0.0712,10.09
29635,5285176,0.0701,11.2103,0.0,1.0
29636,5285179,0.277,10.5872,0.0831,50.15
29637,5285192,0.0704,9.7169,0.0069,1.01
29638,5285199,0.3148,10.6772,0.079,62.37
29639,5285222,0.1995,9.5579,0.1055,203.61
29640,5285224,0.0706,8.8945,0.0293,1.07
29641,5285228,0.1701,9.7674,0.1278,162.5
29642,5285231,0.3556,11.0311,0.0089,1.15
29643,5285239,0.1564,9.4055,0.0994,310.75
29644,5285241,0.0709,9.5999,0.0719,2.03
29645,5285250,0.1248,9.3989,0.1046,111.79
29646,5285251,0.256,10.5139,0.245,4.67
29647,5285262,0.3798,11.0894,0.033,6.38
29648,5285270,0.2552,10.6483,0.0695,13.88
29649,5285273,0.4959,11.5037,0.0182,2.51
29650,5285278,0.0716,9.8599,0.2183,1.08
29651,5285281,0.2559,10.1455,0.1758,29.53
29652,5285286,0.214,9.8693,0.0974,176.6
29653,5285293,0.3106,10.7695,0.1128,3.01
29654,5285302,0.0706,9.1783,0.1464,28.25
29655,5285303,0.3649,10.8104,0.0641,46.18
29656,5285314,0.3672,11.0499,0.0465,14.83
29657,5285319,0.4304,10.9274,0.0083,1.0
29658,5285322,0.0297,8.8608,0.0869,5.17
29659,5285327,0.2253,10.6334,0.0431,3.32
29660,5285333,0.1368,9.7277,0.0094,1.0
29661,5285341,0.3662,11.3215,0.089,2.64
29662,5285355,0.3559,10.5339,0.0812,21.16
29663,5285360,0.0705,9.8471,0.0259,1.12
29664,5285364,0.1571,10.7936,0.1031,1.98
29665,5285365,0.1851,10.4636,0.0906,9.45
29666,5285370,0.0704,10.038,0.0109,1.09
29667,5285372,0.1374,11.1987,0.0022,1.66
29668,5285377,0.2555,10.9313,0.1529,2.73
29669,5285379,0.157,9.8483,0.1165,131.08
29670,5285386,0.1253,10.8854,0.0076,1.23
29671,5285390,0.2616,10.5868,0.0692,17.48
29672,5285396,0.1249,10.2493,0.0636,2.91
29673,5285404,0.0705,10.8272,0.0137,1.05
29674,5285419,0.3255,10.9511,0.0386,14.24
29675,5285420,0.2148,10.1648,0.1,41.68
29676,5285422,0.5754,11.3347,0.0707,4.71
29677,5285424,0.1203,10.1421,0.041,3.02
29678,5285426,0.1822,9.856,0.1029,118.38
29679,5285428,0.3261,11.0916,0.0266,3.75
29680,5285430,0.1266,10.0543,0.1204,8.48
29681,5285438,0.3154,10.6995,0.0788,16.32
29682,5285441,0.2046,9.8952,0.0926,149.67
29683,5285443,0.4371,10.3359,0.2352,7.67
29684,5285458,0.1983,10.1955,0.1051,76.4
29685,5285467,0.1241,9.54,0.1992,10.96
29686,5285485,0.3259,11.2551,0.0722,5.72
29687,5285486,0.0285,8.3997,0.2163,5.97
29688,5285492,0.3257,11.2119,0.0672,1.49
29689,5285503,0.2016,10.3953,0.0673,16.84
29690,5285506,0.2495,9.941,0.1179,34.35
29691,5285512,0.3767,10.8968,0.0551,31.79
29692,5285524,0.0288,8.6547,0.1036,9.94
29693,5285526,0.205,10.8246,0.0526,1.47
29694,5285528,0.3252,10.813,0.0671,28.21
29695,5285531,0.3257,10.7798,0.0615,3.42
29696,5285534,0.1976,11.1293,0.034,2.22
29697,5285536,0.092,10.6017,0.001,1.0
29698,5285539,0.3236,10.4115,0.059,108.1
29699,5285546,0.3661,10.521,0.0848,11.07
29700,5285551,0.2498,10.4853,0.3274,18.53
29701,5285553,0.1428,9.4731,0.1077,223.14
29702,5285557,0.2745,10.4463,0.0919,77.38
29703,5285562,0.2428,10.6558,0.0795,28.39
29704,5285563,0.2069,11.0719,0.0017,1.02
29705,5285572,0.3785,11.1014,0.0331,2.21
29706,5285575,0.1225,10.1586,0.0438,3.46
29707,5285579,0.0696,9.3375,0.0796,6.96
29708,5285582,0.1248,10.8501,0.0016,1.0
29709,5285584,0.124,9.6615,0.1787,53.09
29710,5285590,0.1772,9.8561,0.0877,53.83
29711,5285594,0.1565,9.7027,0.1024,159.1
29712,5285595,0.1212,9.8713,0.0776,2.56
29713,5285604,0.1189,10.9542,0.0138,1.08
29714,5285606,0.2715,11.101,0.046,3.54
29715,5285607,0.1232,9.9336,0.1189,9.81
29716,5285614,1.5192,,,
29717,5285615,0.1239,10.2815,0.0723,2.23
29718,5285616,0.2242,10.2348,0.1018,83.24
29719,5285621,0.1244,9.7748,0.1527,35.21
29720,5285622,0.378,10.6439,0.0931,3.31
29721,5285630,0.1244,10.6769,0.0278,1.34
29722,5285632,0.2236,10.5201,0.0887,15.79
29723,5285634,0.1876,11.133,0.0094,1.09
29724,5285637,0.2068,11.0332,0.0041,1.02
29725,5285639,0.1233,10.3453,0.044,2.0
29726,5285641,0.1743,9.6043,0.104,228.68
29727,5285643,0.1175,9.6042,0.0819,45.21
29728,5285645,0.3119,11.0312,0.0501,8.84
29729,5285646,0.1258,10.6469,0.0173,2.44
29730,5285656,0.1236,9.8925,0.1147,1.77
29731,5285657,0.114,10.1908,0.0262,2.05
29732,5285661,0.1869,10.5739,0.109,9.27
29733,5285663,0.1273,11.2816,0.0007,1.04
29734,5285665,0.0323,8.3114,0.1435,23.6
29735,5285669,0.1233,9.4991,0.1411,84.68
29736,5285672,0.1219,9.7386,0.1727,8.7
29737,5285675,0.1186,10.2315,0.0287,3.07
29738,5285681,0.4724,11.2141,0.0987,6.01
29739,5285682,0.1215,10.5209,0.107,1.04
29740,5285684,0.1679,10.2334,0.0892,17.43
29741,5285690,0.2716,10.8197,0.0459,6.37
29742,5285693,0.125,11.3362,0.009,1.15
29743,5285701,0.457,11.0905,0.0636,23.79
29744,5285708,0.2021,10.3402,0.0879,57.02
29745,5285709,0.1244,10.647,0.0153,1.53
29746,5285711,0.1377,9.6824,0.1496,72.81
29747,5285712,0.1244,9.6765,0.1269,44.02
29748,5285716,0.1705,10.1299,0.1203,11.26
29749,5285717,0.1095,10.043,0.0415,1.68
29750,5285720,0.1231,10.6693,0.0006,1.0
29751,5285724,0.1139,9.9566,0.0278,1.55
29752,5285726,0.2036,10.4026,0.0718,10.93
29753,5285727,0.2065,11.0235,0.0227,2.18
29754,5285729,0.3782,10.8555,0.0649,22.3
29755,5285730,0.4345,11.0246,0.0468,10.26
29756,5285737,0.1228,10.2761,0.0439,1.16
29757,5285739,0.4388,11.2381,0.0503,15.78
29758,5285741,0.1197,10.6902,0.0386,1.15
29759,5285742,0.1195,9.8912,0.162,10.25
29760,5285743,0.3652,11.0322,0.0528,19.81
29761,5285746,0.2056,10.0531,0.1305,24.84
29762,5285748,0.1211,10.9566,0.1566,2.12
29763,5285749,0.126,9.6257,0.0801,44.21
29764,5285750,0.311,10.2728,0.0678,92.95
29765,5285754,0.3128,10.7108,0.0661,1.64
29766,5285758,0.1248,10.7327,0.0166,1.86
29767,5285761,0.2012,10.2506,0.0779,25.83
29768,5285764,0.1251,9.8222,0.0622,3.45
29769,5285773,0.2432,10.7034,0.0564,19.6
29770,5285774,0.071,9.0291,0.0891,110.41
29771,5285777,0.3653,11.0669,0.0435,13.07
29772,5285783,0.2556,10.7656,0.072,26.99
29773,5285788,0.1258,9.9405,0.0761,19.93
29774,5285796,0.1247,9.3218,0.1171,177.49
29775,5285800,0.1014,10.3769,0.0199,1.26
29776,5285802,0.3147,10.915,0.0744,33.55
29777,5285805,0.1287,10.4371,0.0287,2.29
29778,5285806,0.1258,10.4817,0.0066,1.91
29779,5285817,0.1256,9.7783,0.2099,6.91
29780,5285820,0.4575,10.8878,0.0553,12.49
29781,5285834,0.1197,9.8878,0.1105,4.94
29782,5285839,0.2074,10.4754,0.0506,6.13
29783,5285844,0.208,10.2177,0.0772,28.59
29784,5285847,0.1248,10.5479,0.0298,1.56
29785,5285849,0.207,10.3653,0.0569,10.66
29786,5285853,0.1186,9.7701,0.092,14.46
29787,5285859,0.1057,10.8013,0.0004,1.0
29788,5285860,0.203,10.6845,0.0436,2.9
29789,5285862,0.1871,10.7881,0.0696,5.32
29790,5285866,0.2061,10.5967,0.0723,15.42
29791,5285874,0.2062,10.3425,0.0876,33.89
29792,5285876,0.1863,10.266,0.0567,10.08
29793,5285878,0.1208,10.3852,0.0157,1.93
29794,5285888,0.2012,11.1403,0.0212,1.77
29795,5285895,0.203,9.785,0.0979,285.02
29796,5285899,0.1524,9.6458,0.1033,112.16
29797,5285900,0.071,9.78,0.0346,2.88
29798,5285901,0.316,10.7915,0.0606,44.24
29799,5285903,0.2766,10.7201,0.0732,7.08
29800,5285904,0.1225,10.8225,0.0022,1.14
29801,5285910,0.3139,10.9131,0.1371,6.07
29802,5285922,0.3254,10.7657,0.0882,12.96
29803,5285925,0.207,9.8966,0.1032,163.44
29804,5285931,0.1232,10.6516,0.0084,1.17
29805,5285935,0.1799,9.6508,0.1024,128.57
29806,5285936,0.3112,10.9805,0.075,7.6
29807,5285937,0.444,11.3077,0.0482,2.45
29808,5285939,0.3138,10.8574,0.091,18.16
29809,5285942,0.2719,11.1607,0.0528,1.16
29810,5285947,0.1174,10.4063,0.0518,3.03
29811,5285949,0.1266,9.9053,0.1354,14.8
29812,5285952,0.1222,9.6712,0.1441,27.61
29813,5285956,0.195,10.5312,0.0635,2.6
29814,5285960,0.2068,10.6783,0.0672,3.19
29815,5285963,0.2027,10.3066,0.1028,31.48
29816,5285965,1.5743,,,
29817,5285971,0.2054,11.096,0.0146,1.23
29818,5285972,0.126,10.4076,0.0684,2.81
29819,5285973,0.3126,10.6147,0.0781,31.58
29820,5285974,0.201,10.5269,0.073,7.75
29821,5285975,0.1141,9.4805,0.1648,33.7
29822,5285976,0.1881,10.4854,0.1613,11.1
29823,5285984,0.1099,9.3938,0.1215,103.14
29824,5285989,0.1274,9.9083,0.174,19.23
29825,5285998,0.2658,10.631,0.0574,2.59
29826,5286001,0.4231,11.0137,0.0772,22.71
29827,5286004,0.2758,10.4792,0.0827,47.73
29828,5286006,0.2073,10.8473,0.0551,3.17
29829,5286007,0.2662,10.384,0.1084,32.07
29830,5286010,0.2526,10.9209,0.0708,5.97
29831,5286018,0.3108,10.4955,0.0905,26.4
29832,5286020,0.1676,9.9781,0.0763,26.33
29833,5286022,0.4387,10.9774,0.0642,23.5
29834,5286025,0.1681,10.1153,0.0892,10.81
29835,5286026,0.4757,9.7907,0.0932,1.1
29836,5286028,0.2053,10.7109,0.0646,2.0
29837,5286032,0.2558,10.4942,0.0994,10.81
29838,5286038,0.2082,10.7042,0.0623,12.15
29839,5286039,0.2494,9.9903,0.1226,41.35
29840,5286043,0.3969,11.1367,0.0341,2.0
29841,5286047,0.2036,10.8174,0.0403,3.46
29842,5286048,0.1801,10.1287,0.0932,44.96
29843,5286050,0.395,10.8778,0.076,11.02
29844,5286057,0.1807,10.3819,0.1124,9.01
29845,5286060,0.1868,10.2406,0.0976,13.16
29846,5286067,0.1239,9.6366,0.1879,11.96
29847,5286076,0.3121,10.7695,0.064,15.62
29848,5286078,0.2265,10.5493,0.0229,1.5
29849,5286082,0.1136,10.2877,0.0914,4.84
29850,5286099,0.3144,11.0881,0.0299,7.97
29851,5286100,0.3149,11.1711,0.0351,3.65
29852,5286102,0.2426,11.4233,0.0145,1.01
29853,5286115,0.1986,10.3456,0.0554,9.68
29854,5286121,0.32,10.5993,0.3407,1.95
29855,5286122,0.2551,10.1266,0.278,20.32
29856,5286137,0.0222,8.3042,0.0018,1.0
29857,5286152,0.202,10.8468,0.0121,1.0
29858,5286153,0.125,9.598,0.0918,1.02
29859,5286161,0.1233,10.6438,0.0046,1.03
29860,5286164,0.1266,10.0605,0.076,1.89
29861,5286168,0.1564,10.3365,0.0295,1.73
29862,5286169,1.1953,,,
29863,5286171,0.1872,10.3723,0.1431,5.56
29864,5286175,0.1253,10.5472,0.0141,1.02
29865,5286176,0.326,10.8474,0.0614,31.15
29866,5286198,0.3061,10.5799,0.0947,27.72
29867,5286208,0.2535,10.0301,0.1058,117.81
29868,5286209,0.3168,11.1467,0.0338,8.12
29869,5286213,0.3131,11.136,0.0267,2.21
29870,5286220,0.1801,9.8812,0.09,143.24
29871,5286222,0.3134,10.8072,0.0344,1.73
29872,5286224,0.311,10.4642,0.0647,78.7
29873,5286225,0.3761,11.0408,0.0467,31.48
29874,5286230,0.3167,10.94,0.049,14.02
29875,5286232,0.2716,10.8393,0.0473,4.91
29876,5286236,0.325,10.5886,0.0701,89.81
29877,5286250,0.3776,11.2373,0.0248,2.09
29878,5286253,0.3186,10.7276,0.0833,13.38
29879,5286254,0.2531,10.3433,0.2684,63.08
29880,5286268,0.5678,,,
29881,5286294,0.2758,10.408,0.0692,47.08
29882,5286296,0.2709,11.0962,0.0292,2.88
29883,5286304,0.1093,9.1077,0.1094,150.1
29884,5286306,0.2086,11.0664,0.0085,1.18
29885,5286317,0.312,10.6457,0.0779,39.9
29886,5286319,0.1259,9.5293,0.0971,162.44
29887,5286326,0.3638,10.0644,0.1512,1.05
29888,5286331,0.1377,9.7383,0.1651,6.28
29889,5286348,0.2603,9.5154,0.1515,1.43
29890,5286357,0.5004,11.2259,0.0723,13.63
