 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   5434633  346.479336200000 -35.48507339999999743 0.15993     4 -999.900    5.58419  1.0000   40.326        0.010 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5434875  346.227815700000 -35.44202469999999749 0.17834     4 -999.900    5.64879  1.0000   28.518        0.010 -999.9000     2     0.000     0.0     0    0.038    2.000    1.000     0
   5434918  346.031093800000 -35.43848400000000254 0.17962     3 -999.900    5.64195  1.0000   28.960        0.010 -999.9000     2     0.000     0.0     0    0.376    1.732    1.400     0
   5435286  346.710239400000 -35.38196109999999805 0.06541     4 -999.900    1.83976  1.0000   19.975        0.094 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5435330  347.085847000000 -35.37159609999999788 0.04390     4 -999.900    1.20729  1.0000    0.000        0.218 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5435348  346.612628400000 -35.35972120000000274 0.09330     3 -999.900    2.45501  1.0000   25.711        0.053 -999.9000     2     0.000     0.0     0    0.019    1.414    1.000     0
   5435422  346.475696600000 -35.35063370000000305 0.08404     4 -999.900    2.16018  1.0000   11.043        0.068 -999.9000     2     0.000     0.0     0    0.356    5.000    1.000     0
   5435436  346.930438800000 -35.34317140000000279 0.06608     4 -999.900    1.66956  1.0000   20.739        0.114 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5435487  346.998259200000 -35.33478490000000249 0.09097     4 -999.900    2.22904  1.0000   16.785        0.064 -999.9000     2     0.000     0.0     0    0.173    1.000    1.200     0
   5435620  346.904336200000 -35.30300770000000199 0.09435     4 -999.900    2.09067  1.0000   25.072        0.073 -999.9000     2     0.000     0.0     0    0.034    2.236    1.000     0
   5435689  347.002079000000 -35.28282759999999740 0.08387     4 -999.900    1.73896  1.0000   11.711        0.105 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5435892  346.066054800000 -35.24739819999999924 0.11659     4 -999.900    2.09816  1.0000   23.865        0.072 -999.9000     2     0.000     0.0     0    0.155    3.317    1.000     0
   5435968  346.370942800000 -35.23374570000000006 0.17727     3 -999.900    2.96994  1.0000   26.307        0.036 -999.9000     2     0.000     0.0     0    0.174    1.732    1.200     0
   5435979  347.075845600000 -35.23062629999999729 0.09117     4 -999.900    1.53881  1.0000   26.375        0.134 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5436096  347.119202500000 -35.20010640000000279 0.03764     4 -999.900    0.55813  1.0000   16.113        1.022 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5436126  346.298485700000 -35.19464889999999713 0.17759     4 -999.900    2.47744  1.0000   25.617        0.052 -999.9000     2     0.000     0.0     0    0.182    1.414    1.200     0
   5436145  347.083982800000 -35.16772019999999799 0.03786     4 -999.900    0.47051  1.0000   16.099        1.438 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5436160  346.916600600000 -35.18409350000000302 0.14473     4 -999.900    1.92500  1.0000   53.792        0.086 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5436168  346.072239900000 -35.16658799999999729 0.11753     4 -999.900    1.42398  1.0000   23.841        0.157 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5436331  346.037001900000 -35.14703759999999733 0.06602     4 -999.900    0.71468  1.0000   17.397        0.623 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5436440  347.152225900000 -35.10829160000000115 0.06566     4 -999.900    0.52352  1.0000   20.656        1.161 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5436454  347.123651400000 -35.11744149999999820 0.06612     4 -999.900    0.57167  1.0000   20.728        0.974 -999.9000     2     0.000     0.0     1 -999.900 -999.900    2.400     1
   5436477  346.422881300000 -35.11456330000000037 0.05524     3 -999.900    0.46708  1.0000    8.171        1.459 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5436492  347.004532200000 -35.11201919999999888 0.17986     4 -999.900    1.44314  1.0000   28.557        0.153 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5436494  347.027450200000 -35.11113629999999830 0.10235     4 -999.900    0.83024  1.0000   21.339        0.462 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5436572  346.801077600000 -35.07306990000000013 0.04322     4 -999.900    0.23374  1.0000   12.462        5.826 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5436578  346.106076700000 -35.08878829999999738 0.03421     3 -999.900    0.22527  1.0000   12.602        6.273 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5436682  347.066285400000 -35.06416790000000105 0.12925     4 -999.900    0.60148  1.0000   26.806        0.880 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5436701  346.418940700000 -35.06292820000000177 0.06628     4 -999.900    0.30704  1.0000   18.350        3.376 -999.9000     2     0.000     0.0     1 -999.900 -999.900    2.200     1
   5436702  346.673677300000 -35.04517380000000060 0.06598     4 -999.900    0.21943  1.0000   19.020        6.611 -999.9000     2     0.000     0.0     1 -999.900 -999.900    2.200     1
   5436744  347.100871900000 -35.05125400000000013 0.12903     3 -999.900    0.47964  1.0000   26.765        1.384 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5436784  346.314392800000 -35.04463779999999673 0.12963     4 -999.900    0.41960  1.0000   24.861        1.808 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5436843  346.710136700000 -35.03744090000000000 0.08772     3 -999.900    0.24056  1.0000   10.114        5.500 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5436852  346.155806500000 -35.02040829999999971 0.04152     4 -999.900    0.06274  1.0000   11.397       80.863 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5436890  346.725751900000 -35.02698910000000154 0.08681     4 -999.900    0.17165  1.0000    9.841       10.804 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5436941  346.177328500000 -35.01389759999999995 0.06296     4 -999.900    0.06447  1.0000   12.568       76.593 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5436979  346.823112100000 -35.00782960000000088 0.06620     4 -999.900    0.03816  1.0000   19.461      218.629 -999.9000     2     0.000     0.0     1 -999.900 -999.900    2.200     1
   5436985  346.693509600000 -35.00300229999999857 0.08600     4 -999.900    0.01892  1.0000    9.543      889.243 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5437010  347.863146400000 -29.98959040000000087 0.02814     4 -999.900    0.02176  1.0000   11.842      672.294 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5437201  347.562672000000 -29.96162680000000123 0.15095     4 -999.900    0.41787  1.0000   30.542        1.823 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5437301  347.538246000000 -29.94344239999999857 0.07039     4 -999.900    0.29279  1.0000   15.592        3.713 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5437343  347.617135700000 -29.94159289999999984 0.03126     4 -999.900    0.13550  1.0000    9.489       17.338 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5437351  347.725151400000 -29.94087220000000116 0.13467     4 -999.900    0.57670  1.0000   26.157        0.957 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5437530  347.153082200000 -29.90603839999999991 0.12349     3 -999.900    0.84264  1.0000   34.236        0.448 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5437621  347.651129500000 -29.89152980000000071 0.05169     4 -999.900    0.41414  1.0000   13.567        1.856 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5437650  347.829017100000 -29.88056860000000015 0.10436     4 -999.900    0.90937  1.0000   25.599        0.385 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5437653  347.032305400000 -29.87029310000000137 0.02714     3 -999.900    0.26152  1.0000   11.533        4.654 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5437687  347.738893200000 -29.87545310000000143 0.07087     4 -999.900    0.64908  1.0000   16.476        0.756 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5437767  347.508819400000 -29.85789139999999975 0.08691     4 -999.900    0.90484  1.0000   16.382        0.389 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5437853  347.883803700000 -29.84817969999999931 0.10452     4 -999.900    1.15770  1.0000   26.042        0.237 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.600     1
   5438032  347.765470900000 -29.80160160000000147 0.16136     4 -999.900    2.30355  1.0000   48.454        0.060 -999.9000     2     0.000     0.0     0    0.130    1.414    1.200     0
   5438039  347.626622400000 -29.79164940000000072 0.12142     4 -999.900    1.83808  1.0000   37.496        0.094 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5438175  347.518629900000 -29.76603300000000019 0.11977     3 -999.900    2.03685  1.0000   32.161        0.077 -999.9000     2     0.000     0.0     0    0.110    2.236    1.000     0
   5438222  347.605487100000 -29.73096669999999975 0.02765     4 -999.900    0.55262  1.0000   11.598        1.042 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5438284  347.704572800000 -29.75532790000000105 0.10302     4 -999.900    1.83963  1.0000   24.000        0.094 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5438365  347.811365800000 -29.74407980000000151 0.10474     4 -999.900    1.95549  1.0000   27.463        0.083 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5438409  347.858569300000 -29.73372339999999880 0.11395     4 -999.900    2.20866  1.0000   38.603        0.065 -999.9000     2     0.000     0.0     0    0.550    4.899    1.000     0
   5438499  347.564103600000 -29.71576519999999988 0.12081     4 -999.900    2.49529  1.0000   32.986        0.051 -999.9000     2     0.000     0.0     0    0.269    2.828    1.000     0
   5438596  347.562980700000 -29.69249170000000149 0.12144     4 -999.900    2.71347  1.0000   37.253        0.043 -999.9000     2     0.000     0.0     0    0.314    2.646    1.200     0
   5438721  347.589731100000 -29.61355259999999845 0.11909     4 -999.900    3.34570  1.0000   33.279        0.028 -999.9000     2     0.000     0.0     0    0.060    1.000    1.000     0
   5438755  347.409282100000 -29.62127419999999844 0.05209     3 -999.900    1.45720  1.0000   14.354        0.150 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5438821  347.711811600000 -29.64441010000000176 0.15987     4 -999.900    4.09201  1.0000   46.825        0.019 -999.9000     2     0.000     0.0     0    0.004    1.000    1.000     0
   5438904  347.294388800000 -29.64246599999999887 0.02764     3 -999.900    0.73412  1.0000   11.289        0.591 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5438952  347.832862600000 -29.64810190000000034 0.16123     4 -999.900    4.08282  1.0000   49.991        0.019 -999.9000     2     0.000     0.0     0    0.137    1.414    1.200     0
   5439083  348.208510300000 -35.49359770000000225 0.12950     4 -999.900    4.63530  1.0000   34.781        0.015 -999.9000     2     0.000     0.0     0    1.457    5.099    2.200     0
   5439106  347.824907700000 -35.49372840000000195 0.17703     4 -999.900    6.26527  1.0000   37.143        0.008 -999.9000     2     0.000     0.0     0    0.013    1.000    1.000     0
   5439455  348.167356400000 -35.43419860000000199 0.12942     4 -999.900    4.07502  1.0000   34.124        0.019 -999.9000     2     0.000     0.0     0    1.798    5.196    2.400     0
   5439583  347.646884100000 -35.40535349999999681 0.12933     4 -999.900    3.80173  1.0000   31.711        0.022 -999.9000     2     0.000     0.0     0    0.545    4.899    1.000     0
   5439646  347.862386600000 -35.39683870000000354 0.12892     4 -999.900    3.71045  1.0000   32.658        0.023 -999.9000     2     0.000     0.0     0    0.754    4.000    1.000     0
   5439734  348.027554000000 -35.38115330000000114 0.12951     4 -999.900    3.57957  1.0000   33.122        0.025 -999.9000     2     0.000     0.0     0    1.974    5.000    2.200     0
   5439782  348.238311200000 -35.37595040000000068 0.12970     4 -999.900    3.53572  1.0000   34.077        0.025 -999.9000     2     0.000     0.0     0    1.898    5.292    2.400     0
   5439838  347.996769700000 -35.36040390000000144 0.05951     3 -999.900    1.58139  1.0000   13.617        0.127 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5439851  348.065306400000 -35.35279859999999985 0.12954     4 -999.900    3.31425  1.0000   33.080        0.029 -999.9000     2     0.000     0.0     0    2.102    5.292    2.400     0
   5439875  347.982215400000 -35.34099960000000351 0.14044     4 -999.900    3.46378  1.0000   32.679        0.027 -999.9000     2     0.000     0.0     0    0.125    1.414    1.000     0
   5439878  347.427032500000 -35.35053130000000010 0.06593     4 -999.900    1.70156  1.0000   22.303        0.110 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5439909  347.439495800000 -35.33058750000000003 0.06615     4 -999.900    1.61000  1.0000   22.362        0.123 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.600     1
   5439947  348.105225500000 -35.32549709999999976 0.12958     4 -999.900    3.05868  1.0000   33.060        0.034 -999.9000     2     0.000     0.0     0    2.129    5.292    2.400     0
   5439960  348.386623000000 -35.33166969999999907 0.14882     4 -999.900    3.56257  1.0000   57.976        0.025 -999.9000     2     0.000     0.0     0    0.035    1.414    1.000     0
   5439986  347.573525600000 -35.32575020000000166 0.13095     4 -999.900    3.09237  1.0000   31.023        0.033 -999.9000     2     0.000     0.0     0    0.622    3.742    1.600     0
   5439990  348.280285500000 -35.32564150000000325 0.12951     4 -999.900    3.05844  1.0000   33.853        0.034 -999.9000     2     0.000     0.0     0    1.816    5.292    2.200     0
   5440046  348.292147600000 -35.31436130000000162 0.13039     4 -999.900    2.97190  1.0000   34.048        0.036 -999.9000     2     0.000     0.0     0    0.759    4.796    1.000     0
   5440098  347.723552300000 -35.28906609999999944 0.13058     4 -999.900    2.73661  1.0000   31.231        0.043 -999.9000     2     0.000     0.0     0    0.840    4.472    1.400     0
   5440107  348.142458300000 -35.28291060000000101 0.12938     4 -999.900    2.65451  1.0000   32.859        0.045 -999.9000     2     0.000     0.0     0    2.003    5.292    2.200     0
   5440181  347.234842300000 -35.27928959999999847 0.06578     4 -999.900    1.35268  1.0000   21.431        0.174 -999.9000     2     0.000     0.0     0 -999.900 -999.900    2.000     1
   5440261  347.997149100000 -35.26730810000000105 0.13022     4 -999.900    2.52387  1.0000   32.285        0.050 -999.9000     2     0.000     0.0     0    0.824    4.796    1.000     0
   5440276  347.871174900000 -35.26527269999999703 0.12845     4 -999.900    2.47170  1.0000   31.552        0.052 -999.9000     2     0.000     0.0     0    0.325    4.243    1.000     0
   5440281  347.936768300000 -35.26394049999999680 0.16183     4 -999.900    3.07324  1.0000   47.656        0.034 -999.9000     2     0.000     0.0     0    0.502    2.646    1.000     0
   5440296  348.163956200000 -35.25385849999999976 0.06079     4 -999.900    1.13746  1.0000   13.805        0.246 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440341  347.595385700000 -35.25145710000000321 0.13051     4 -999.900    2.37932  1.0000   30.535        0.056 -999.9000     2     0.000     0.0     0    0.718    4.690    1.400     0
   5440357  347.747276300000 -35.24631480000000039 0.17618     4 -999.900    3.11125  1.0000   32.790        0.033 -999.9000     2     0.000     0.0     0    0.045    1.732    1.000     0
   5440387  347.797053200000 -35.24121190000000325 0.16136     3 -999.900    2.80076  1.0000   46.520        0.041 -999.9000     2     0.000     0.0     0    0.714    2.646    1.400     0
   5440417  347.670614900000 -35.23259680000000316 0.13128     4 -999.900    2.21342  1.0000   30.220        0.065 -999.9000     2     0.000     0.0     0    0.459    2.449    1.200     0
   5440479  347.861016000000 -35.21096390000000298 0.12930     4 -999.900    1.97825  1.0000   31.034        0.081 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440535  347.336523400000 -35.20436120000000102 0.07533     4 -999.900    1.13093  1.0000   16.128        0.249 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440539  347.789569100000 -35.20199480000000136 0.16139     4 -999.900    2.34581  1.0000   46.118        0.058 -999.9000     2     0.000     0.0     0    0.747    2.646    1.400     0
   5440596  348.249233900000 -35.19095029999999724 0.14021     4 -999.900    1.93652  1.0000   32.452        0.085 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5440716  347.807288800000 -35.15745470000000239 0.16142     4 -999.900    1.82888  1.0000   45.811        0.095 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5440730  348.330864700000 -35.14862240000000071 0.05971     4 -999.900    0.65425  1.0000   13.513        0.744 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5440765  347.318954500000 -35.14416440000000108 0.10275     4 -999.900    1.08108  1.0000   22.448        0.272 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440771  348.268508200000 -35.14374670000000123 0.14018     4 -999.900    1.45750  1.0000   32.135        0.150 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5440847  348.005737600000 -35.12436399999999992 0.16229     4 -999.900    1.45198  1.0000   47.309        0.151 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440848  347.963669900000 -35.11889109999999903 0.16084     4 -999.900    1.37618  1.0000   46.508        0.168 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440872  348.416602500000 -35.11523929999999893 0.15980     4 -999.900    1.32563  1.0000   48.685        0.181 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5440903  348.078818000000 -35.11102249999999714 0.08699     4 -999.900    0.70753  1.0000   14.638        0.636 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5440934  348.019959800000 -35.10466129999999652 0.16139     4 -999.900    1.21544  1.0000   47.103        0.215 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5441019  347.263489500000 -35.06714970000000164 0.07487     4 -999.900    0.36937  1.0000   16.416        2.333 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441038  347.267357700000 -35.08042180000000343 0.07432     4 -999.900    0.43919  1.0000   16.366        1.650 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441164  347.785556300000 -35.04735230000000001 0.13106     4 -999.900    0.44987  1.0000   29.393        1.573 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441166  347.468962500000 -35.04509459999999876 0.03833     4 -999.900    0.12809  1.0000   17.029       19.402 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5441294  348.034536800000 -35.01910259999999653 0.12572     4 -999.900    0.17432  1.0000   37.240       10.475 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441347  348.287725000000 -35.00624160000000273 0.16126     4 -999.900    0.07243  1.0000   48.010       60.679 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441448  348.071416700000 -29.97957990000000095 0.07284     4 -999.900    0.10933  1.0000   14.145       26.632 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441468  348.065379700000 -29.97932469999999938 0.07043     3 -999.900    0.10709  1.0000   16.789       27.754 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441470  348.776040900000 -29.97549049999999937 0.08769     3 -999.900    0.15743  1.0000   20.235       12.843 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441525  348.509310900000 -29.96767880000000162 0.02275     4 -999.900    0.05467  1.0000    0.000      106.491 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5441553  348.969469800000 -29.95824969999999965 0.13426     4 -999.900    0.40601  1.0000   32.956        1.931 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441566  349.017841500000 -29.95718109999999967 0.08088     4 -999.900    0.25408  1.0000   19.986        4.931 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5441582  349.011898300000 -29.94793719999999837 0.08147     4 -999.900    0.31113  1.0000   19.885        3.288 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441607  348.305049900000 -29.94725090000000023 0.08681     3 -999.900    0.33549  1.0000   18.170        2.828 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441730  348.070989700000 -29.91953180000000145 0.08679     4 -999.900    0.51167  1.0000   17.458        1.216 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441777  348.232465800000 -29.91362439999999978 0.11367     4 -999.900    0.71470  1.0000   40.539        0.623 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441783  348.153496300000 -29.89502069999999989 0.11544     4 -999.900    0.88184  1.0000   38.219        0.409 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5441865  348.009636000000 -29.89481520000000003 0.11003     4 -999.900    0.84322  1.0000   37.367        0.448 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5441951  348.121310400000 -29.88101590000000130 0.11514     4 -999.900    0.99696  1.0000   37.920        0.320 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.800     1
   5441954  348.131858200000 -29.87192770000000053 0.11513     4 -999.900    1.07302  1.0000   38.009        0.276 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5441961  348.395232300000 -29.87207400000000135 0.10410     4 -999.900    0.97168  1.0000   27.001        0.337 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5441975  348.407895600000 -29.87049599999999927 0.08758     4 -999.900    0.83080  1.0000   19.137        0.461 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5442085  348.287462500000 -29.84331660000000142 0.06665     4 -999.900    0.76873  1.0000   23.016        0.539 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5442098  347.930810800000 -29.83576389999999989 0.07177     4 -999.900    0.86658  1.0000   14.506        0.424 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5442236  347.982217900000 -29.82139730000000100 0.08771     4 -999.900    1.14743  1.0000   18.081        0.242 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5442379  348.186547400000 -29.78092729999999833 0.10436     4 -999.900    1.66803  1.0000   27.562        0.114 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5442451  348.812960500000 -29.77666410000000141 0.13266     4 -999.900    2.14682  1.0000   31.667        0.069 -999.9000     2     0.000     0.0     0    0.406    3.000    1.200     0
   5442516  348.781118100000 -29.76632419999999968 0.04034     4 -999.900    0.69809  1.0000   23.088        0.653 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5442519  348.731986400000 -29.77151999999999887 0.04074     4 -999.900    0.68926  1.0000   23.193        0.670 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5442524  348.858704500000 -29.77273429999999976 0.13258     4 -999.900    2.18332  1.0000   31.924        0.067 -999.9000     2     0.000     0.0     0    0.399    3.000    1.200     0
   5442646  348.787717200000 -29.74351850000000042 0.11969     4 -999.900    2.23140  1.0000   39.786        0.064 -999.9000     2     0.000     0.0     0    0.018    1.732    1.000     0
   5442686  348.039720700000 -29.73649819999999977 0.11495     4 -999.900    2.20428  1.0000   37.574        0.066 -999.9000     2     0.000     0.0     0    1.535    5.831    1.800     0
   5442745  348.089832600000 -29.70679180000000130 0.11490     4 -999.900    2.45174  1.0000   37.974        0.053 -999.9000     2     0.000     0.0     0    1.487    5.745    1.800     0
   5442760  348.681048400000 -29.71801200000000165 0.07212     4 -999.900    1.49520  1.0000   17.395        0.142 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5442765  348.331222500000 -29.71448820000000168 0.07114     4 -999.900    1.49367  1.0000   17.156        0.143 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5442809  348.454784400000 -29.71281370000000166 0.10119     4 -999.900    2.12168  1.0000   26.394        0.071 -999.9000     2     0.000     0.0     0    0.051    1.732    1.000     0
   5442828  348.151908500000 -29.69382829999999984 0.10320     3 -999.900    2.30593  1.0000   25.907        0.060 -999.9000     2     0.000     0.0     0    0.299    4.472    1.000     0
   5442848  348.228993800000 -29.70556360000000140 0.16467     4 -999.900    3.48602  1.0000   38.018        0.026 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5442885  348.647081100000 -29.68866429999999923 0.11378     4 -999.900    2.57866  1.0000   44.092        0.048 -999.9000     2     0.000     0.0     0    0.307    4.899    1.000     0
   5442893  348.004015000000 -29.69098779999999849 0.08716     4 -999.900    1.97303  1.0000   18.759        0.082 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5442913  348.305828200000 -29.69241840000000110 0.08802     4 -999.900    1.98285  1.0000   19.785        0.081 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5443001  348.545030500000 -29.61999859999999885 0.08886     4 -999.900    2.47255  1.0000   23.055        0.052 -999.9000     2     0.000     0.0     0    0.076    2.828    1.000     0
   5443037  348.885924300000 -29.62703109999999995 0.02263     4 -999.900    0.62767  1.0000    0.000        0.808 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.400     1
   5443098  348.118813500000 -29.66925880000000149 0.11437     4 -999.900    2.75318  1.0000   40.653        0.042 -999.9000     2     0.000     0.0     0    0.941    5.000    1.200     0
   5443104  348.161617600000 -29.66137700000000166 0.11611     4 -999.900    2.86043  1.0000   35.353        0.039 -999.9000     2     0.000     0.0     0    0.180    3.742    1.000     0
   5443167  348.613451400000 -29.62570050000000066 0.11489     4 -999.900    3.12952  1.0000   41.822        0.033 -999.9000     2     0.000     0.0     0    0.190    3.464    1.000     0
   5443192  348.014112800000 -29.65408989999999889 0.11462     4 -999.900    2.88556  1.0000   38.248        0.038 -999.9000     2     0.000     0.0     0    1.184    5.292    1.600     0
   5443206  348.294894600000 -29.65623760000000075 0.11087     4 -999.900    2.77641  1.0000   40.401        0.041 -999.9000     2     0.000     0.0     0    0.040    2.449    1.000     0
   5443262  348.554881700000 -29.63134609999999824 0.07081     4 -999.900    1.91982  1.0000   19.678        0.086 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5443308  348.862319500000 -35.49701610000000329 0.17032     4 -999.900    6.07787  1.0000   44.160        0.009 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5443408  349.300509200000 -35.47371640000000070 0.06571     4 -999.900    2.29205  1.0000   28.924        0.061 -999.9000     2     0.000     0.0     0    0.297    1.732    1.200     0
   5443450  349.015218200000 -35.44679200000000208 0.03529     4 -999.900    1.16920  1.0000   19.161        0.233 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.600     1
   5443475  348.737839400000 -35.42310559999999953 0.03536     4 -999.900    1.10938  1.0000   18.614        0.259 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.600     1
   5443490  349.081333600000 -35.45153289999999657 0.03532     4 -999.900    1.18261  1.0000   19.315        0.228 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.600     1
   5443662  349.532882600000 -35.36591270000000264 0.03517     4 -999.900    0.95430  1.0000   20.093        0.350 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5443679  349.066696000000 -35.40589820000000287 0.16220     4 -999.900    4.73631  1.0000   56.760        0.014 -999.9000     2     0.000     0.0     0    0.021    1.414    1.000     0
   5443858  349.039181600000 -35.36367789999999900 0.15421     4 -999.900    4.04268  1.0000   51.539        0.019 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
