 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   1678777   35.008650000000  -4.24379200000000001 0.04152     4  -17.303    1.61013  1.0000    1.217        1.074    0.0334     0     2.000     1.4     0 -999.900 -999.900    1.600     1
   1678791   35.587441000000  -4.24476899999999979 0.14758     4  -20.064    5.59153  1.0000    2.295        0.302    0.0212     0     0.000     0.0     0    0.990    5.099    1.000     0
   1678800   35.152043000000  -4.24867099999999986 0.15850     4  -21.546    6.03391  1.0000    2.138        0.348    0.0172     0     1.000     1.0     0    0.454    4.123    1.200     0
   1678812   34.978163000000  -4.24509100000000039 0.13859     4  -20.612    5.26552  1.0000    1.900        0.441    0.0308     0     1.000     1.0     0    1.096    5.385    1.400     0
   1678981   35.268491000000  -4.23283800000000010 0.14039     4  -19.531    5.20729  1.0000    2.539        0.247    0.0180     0     0.000     0.0     0    0.760    4.796    1.000     0
   1679019   35.183319000000  -4.23185400000000023 0.16149     4  -21.300    5.94774  1.0000    2.154        0.343    0.0169     0     2.000     1.4     0    0.364    3.317    1.200     0
   1679048   35.820436000000  -4.23400399999999966 0.16998     4  -21.556    6.27342  1.0000    3.811        0.110    0.0148     0     0.000     0.0     0    0.516    2.828    1.400     0
   1679099   35.208140000000  -4.22880400000000023 0.16189     4  -20.784    5.92636  1.0000    2.551        0.245    0.0087     0     1.000     1.0     0    0.374    3.464    1.200     0
   1679157   35.132091000000  -4.22443200000000019 0.14962     4  -21.075    5.44642  1.0000    2.951        0.183    0.0162     0     0.000     0.0     0    0.314    4.472    1.000     0
   1679160   35.314032000000  -4.23165700000000022 0.03284     4 -999.900    1.24656  1.0000    2.161        0.205 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1679180   35.617572000000  -4.23625600000000002 0.10187     5  -22.479    3.83909  1.0000    4.088        0.022 -999.9000     2     0.000     0.0     0    0.416    2.236    1.400     0
   1679218   35.708507000000  -4.21749099999999988 0.07254     4  -18.330    2.65291  1.0000    3.834        0.045 -999.9000     2     0.000     0.0     0    0.151    2.449    1.000     0
   1679319   35.149174000000  -4.21024599999999971 0.14970     4  -20.093    5.29598  1.0000    2.715        0.216    0.0190     0     1.000     1.0     0    0.605    5.385    1.200     0
   1679324   35.430349000000  -4.20882999999999985 0.16781     4  -21.140    5.89331  1.0000    1.507        0.701    0.0287     0     2.000     1.4     0    1.206    3.873    1.800     0
   1679421   35.510074000000  -4.20343000000000000 0.08339     4  -18.485    2.95586  1.0000    1.994        0.400    0.0011     0     3.000     1.7     0    1.009    3.464    1.400     0
   1679501   35.200587000000  -4.20006599999999963 0.07447     4  -19.269    2.62690  1.0000    5.269        0.046 -999.9000     2     1.000     1.0     0    0.048    1.000    1.000     0
   1679506   35.504710000000  -4.20488199999999956 0.16700     4  -21.909    5.81872  1.0000    1.233        1.047    0.0588     0     2.000     1.4     0    0.517    3.606    1.200     0
   1679561   35.157753000000  -4.19494499999999970 0.16622     4  -21.164    5.67375  1.0000    3.252        0.150    0.0098     0     1.000     1.0     0    0.375    2.646    1.200     0
   1679609   35.122740000000  -4.20192799999999966 0.02069     4 -999.900    0.74196  1.0000    7.555        0.578 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1679645   35.082500000000  -4.19046900000000022 0.16650     4  -20.931    5.62963  1.0000    4.157        0.092    0.0059     0     2.000     1.4     0    0.443    2.828    1.400     0
   1679764   35.504165000000  -4.18590100000000032 0.16742     4  -21.721    5.60441  1.0000    1.401        0.811    0.0806     0     2.000     1.4     0    1.009    3.742    1.600     0
   1679774   35.031966000000  -4.18122099999999985 0.16656     4  -20.834    5.52085  1.0000    4.691        0.072    0.0055     0     1.000     1.0     0    0.368    2.449    1.200     0
   1679840   35.021424000000  -4.18354900000000018 0.13987     4  -20.885    4.68984  1.0000    1.166        1.171    0.0555     0     3.000     1.7     0    1.436    5.568    1.600     0
   1679950   35.607512000000  -4.17313299999999998 0.09751     4  -21.693    3.22891  1.0000    2.046        0.380    0.0692     0     1.000     1.0     0    0.709    3.606    1.400     0
   1679982   35.046338000000  -4.16795399999999994 0.13980     4  -21.033    4.52989  1.0000    0.951        1.760    0.1750     0     6.000     2.4     0    1.529    5.477    1.600     0
   1680062   35.869345000000  -4.17209699999999994 0.14185     5 -999.900    4.63661  1.0000    2.278        0.307    0.2604     0     2.000     1.4     0    1.742    6.557    1.800     0
   1680096   35.768633000000  -4.16031999999999957 0.17019     4  -21.943    5.38073  1.0000    3.262        0.150    0.0141     0     1.000     1.0     0    0.494    2.646    1.400     0
   1680214   35.299037000000  -4.14916299999999971 0.09144     4  -19.664    2.87187  1.0000    1.738        0.527    0.0399     0     1.000     1.0     0    0.674    3.000    1.200     0
   1680238   35.138941000000  -4.15334800000000026 0.09868     4  -20.038    3.12414  1.0000    2.257        0.312    0.0262     0     0.000     0.0     0    0.078    2.646    1.000     0
   1680261   35.056184000000  -4.14523200000000003 0.15855     4  -19.762    4.85472  1.0000    1.608        0.615    1.4229     0     4.000     2.0     0    0.575    4.123    1.200     0
   1680385   35.823873000000  -4.13605300000000042 0.14863     4  -20.123    4.46362  1.0000    2.720        0.215    0.0012     0     0.000     0.0     0    0.445    4.472    1.000     0
   1680501   35.906341000000  -4.12900799999999979 0.14119     4  -19.497    4.17588  1.0000    1.805        0.488    0.0009     0     3.000     1.7     0    1.300    6.325    1.200     0
   1680614   35.345311000000  -4.12243500000000029 0.09084     4  -19.472    2.67575  1.0000    1.563        0.652    0.0580     0     1.000     1.0     0    0.138    2.646    1.000     0
   1680686   35.020578000000  -4.11489599999999989 0.15945     4  -20.858    4.53294  1.0000    1.857        0.462    0.0476     0     3.000     1.7     0    0.693    4.796    1.200     0
   1680764   35.534289000000  -4.12612000000000023 0.09394     4 -999.900    2.79037  1.0000    1.401        0.810    0.0742     0     2.000     1.4     0    0.835    3.742    1.400     0
   1680813   35.044716000000  -4.10837499999999967 0.15996     4  -21.398    4.47178  1.0000    1.863        0.458    0.0151     0     3.000     1.7     0    0.796    5.196    1.400     0
   1680827   35.749828000000  -4.10657400000000017 0.17007     4  -20.742    4.72075  1.0000    3.233        0.152    0.0146     0     1.000     1.0     0    0.421    2.646    1.400     0
   1680987   35.534683000000  -4.09624400000000044 0.09425     4  -20.200    2.59343  1.0000    1.252        1.015    0.0137     0     2.000     1.4     0    0.827    3.742    1.600     0
   1681091   35.361179000000  -4.09320000000000039 0.14948     4  -21.187    4.02595  1.0000    0.696        3.288    0.0576     0     6.000     2.4     0    0.802    4.690    1.200     0
   1681121   35.040766000000  -4.08486999999999956 0.05553     4 -999.900    1.49547  1.0000    3.146        0.142 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1681144   35.041301000000  -4.09422399999999964 0.15801     4  -22.492    4.25839  1.0000    1.677        0.566    0.0203     0     3.000     1.7     0    0.154    2.646    1.000     0
   1681175   35.362122000000  -4.08304500000000026 0.14909     4  -21.523    3.90656  1.0000    0.597        4.463    0.3562     0     7.000     2.6     0    1.820    5.657    1.800     0
   1681220   35.761695000000  -4.07728599999999997 0.13344     4  -20.360    3.45416  1.0000    4.484        0.027 -999.9000     2     0.000     0.0     0    0.256    1.732    1.000     0
   1681253   35.068958000000  -4.07666299999999993 0.14019     4  -20.306    3.61643  1.0000    0.633        3.969   80.3150     0     6.000     2.4     0    1.973    6.164    2.200     0
   1681255   35.362495000000  -4.07651800000000009 0.14820     4  -20.503    3.81428  1.0000    0.559        5.087    0.3279     0     7.000     2.6     0    2.296    5.916    1.600     0
   1681257   35.164804000000  -4.07685899999999979 0.13287     4  -19.779    3.43577  1.0000    8.509        0.027 -999.9000     2     0.000     0.0     0    0.011    1.000    1.000     0
   1681278   35.480399000000  -4.07752900000000018 0.14879     4  -20.540    3.83956  1.0000    1.009        1.563    0.4315     0     4.000     2.0     0    2.644    6.000    2.000     0
   1681312   35.061585000000  -4.07407300000000028 0.14141     4  -21.308    3.62055  1.0000    0.606        4.327   41.4288     0     6.000     2.4     0    0.226    3.606    1.000     0
   1681329   35.065932000000  -4.07603700000000035 0.13933     4  -21.116    3.58870  1.0000    0.620        4.142   77.2281     0     6.000     2.4     0    1.801    5.657    1.800     0
   1681392   35.123760000000  -4.06942599999999999 0.05537     4  -18.629    1.42787  1.0000    3.480        0.156 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   1681422   35.573906000000  -4.06606000000000023 0.14796     3  -21.110    3.69647  1.0000    0.852        2.194    0.0725     0     6.000     2.4     0    3.065    6.083    2.200     0
   1681434   35.067766000000  -4.07801399999999958 0.13901     5  -22.285    3.60063  1.0000    0.640        3.884  115.6069     0     6.000     2.4     0    1.311    5.385    1.400     0
   1681508   35.299456000000  -4.07866800000000040 0.02070     4 -999.900    0.55234  1.0000    7.867        1.043 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1681557   35.824859000000  -4.05463099999999965 0.14156     4  -19.877    3.42510  1.0000    1.436        0.772    0.0679     0     1.000     1.0     0    1.781    6.083    1.800     0
   1681585   35.419662000000  -4.05313000000000034 0.17618     4  -21.214    4.20787  1.0000    5.078        0.018 -999.9000     2     0.000     0.0     0    0.223    1.732    1.000     0
   1681621   35.445702000000  -4.05351700000000026 0.14790     4  -21.148    3.56104  1.0000    0.717        3.095    0.4207     0    10.000     3.2     0    3.616    6.083    2.600     0
   1681769   35.256869000000  -4.04138000000000019 0.07307     4  -18.439    1.72612  1.0000    4.760        0.107 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.200     1
   1681780   35.435699000000  -4.04122399999999971 0.08149     4  -19.213    1.92018  1.0000    1.842        0.469    0.0435     0     1.000     1.0     0 -999.900 -999.900    1.000     1
   1681871   35.345756000000  -4.04974100000000004 0.05149     4  -20.130    1.25430  1.0000    4.179        0.202 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   1681906   35.394619000000  -4.03800199999999965 0.14803     4  -22.422    3.39846  1.0000    0.569        4.912    0.3648     0    10.000     3.2     0    3.293    6.083    2.400     0
   1681947   35.295995000000  -4.04125800000000002 0.04166     4  -18.687    0.99093  1.0000    1.959        0.324 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   1681977   35.469107000000  -4.02670499999999976 0.09007     4  -19.825    2.02239  1.0000    1.341        0.885    0.1076     0     3.000     1.7     0 -999.900 -999.900    1.000     2
   1681983   35.776715000000  -4.02859799999999968 0.14613     4  -20.135    3.25710  1.0000    1.952        0.418    0.0142     0     0.000     0.0     0    0.358    3.464    1.200     0
   1682040   35.338874000000  -4.02345199999999981 0.09190     4  -20.151    2.04062  1.0000    1.739        0.526    0.0380     0     2.000     1.4     0    0.714    3.317    1.400     0
   1682042   35.233589000000  -4.02212899999999962 0.14077     4  -19.531    3.07576  1.0000    1.684        0.561    0.0721     0     3.000     1.7     0    0.935    5.000    1.200     0
   1682112   35.493197000000  -4.01992800000000017 0.16842     4  -20.460    3.62851  1.0000    2.408        0.275    0.0106     0     0.000     0.0     0    0.247    3.317    1.000     0
   1682126   35.534149000000  -4.01361900000000027 0.08361     4  -18.669    1.79992  1.0000    1.369        0.849    0.0615     0     3.000     1.7     0 -999.900 -999.900    1.800     1
   1682240   35.060565000000  -4.01477400000000006 0.13974     4  -22.708    2.97963  1.0000    0.643        3.845    0.3252     0     9.000     3.0     0    1.945    5.831    2.000     0
   1682309   35.151422000000  -4.00531799999999993 0.14028     4  -21.203    2.89483  1.0000    1.019        1.532    0.0214     0     4.000     2.0     0    1.455    5.568    1.600     0
   1682570   35.333431000000  -3.97873700000000019 0.13905     4  -19.867    2.60298  1.0000    1.846        0.467    0.0312     0     1.000     1.0     0    0.509    4.123    1.000     0
   1682585   35.393590000000  -3.98108899999999988 0.09727     4  -20.656    1.85590  1.0000    1.989        0.092 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   1682633   35.586139000000  -3.97849599999999981 0.14106     4  -20.896    2.63690  1.0000    1.720        0.538    0.0131     0     0.000     0.0     0    0.906    5.385    1.400     0
   1682640   35.343580000000  -3.97800900000000013 0.15068     4  -20.027    2.80480  1.0000    1.030        1.500    0.1198     0     4.000     2.0     0    0.686    3.742    1.600     0
